raw_name,taxon_name,level_1,indicator
Abies,abies,Abies,FALSE
Abies balsamea,abies_balsamea,Abies,FALSE
Abies lasiocarpa,abies_lasiocarpa,Abies,FALSE
Abies sp.,abies_sp,Abies,FALSE
Abronia,abronia,Abronia,FALSE
Acacia,acacia,Acacia,FALSE
Acacia-type,acacia_type,Acacia,FALSE
Acalypha,acalypha,Acalypha,FALSE
Acalypha-type,acalypha_type,Acalypha,FALSE
Acer,acer,Acer,FALSE
Acer-type,acer_type,Acer,FALSE
Acer cf. A. glabrum,acer_cf_a_glabrum,Acer,FALSE
Acer cf. A. negundo,acer_cf_a_negundo,Acer,FALSE
Acer cf. A. pensylvanicum,acer_cf_a_pensylvanicum,Acer,FALSE
Acer circinatum,acer_circinatum,Acer,FALSE
Acer circinatum-type,acer_circinatum_type,Acer,FALSE
Acer glabrum,acer_glabrum,Acer,FALSE
Acer macrophyllum,acer_macrophyllum,Acer,FALSE
Acer macrophyllum-type,acer_macrophyllum_type,Acer,FALSE
Acer negundo,acer_negundo,Acer,FALSE
Acer negundo-type,acer_negundo_type,Acer,FALSE
Acer nigrum,acer_nigrum,Acer,FALSE
Acer pensylvanicum,acer_pensylvanicum,Acer,FALSE
Acer rubrum,acer_rubrum,Acer,FALSE
Acer rubrum-type,acer_rubrum_type,Acer,FALSE
Acer saccharinum,acer_saccharinum,Acer,FALSE
Acer saccharinum-type,acer_saccharinum_type,Acer,FALSE
Acer saccharum,acer_saccharum,Acer,FALSE
Acer saccharum-type,acer_saccharum_type,Acer,FALSE
Acer saccharum/A. nigrum,acer_saccharum_a_nigrum,Acer,FALSE
Acer sp.,acer_sp,Acer,FALSE
Acer spicatum,acer_spicatum,Acer,FALSE
Acer spicatum-type,acer_spicatum_type,Acer,FALSE
Acer undiff.,acer_undiff,Acer,FALSE
Achillea,achillea,Asteraceae:Asteroideae,FALSE
Achillea-type,achillea_type,Asteraceae:Asteroideae,FALSE
Aconitum,aconitum,Ranunculaceae undiff.,FALSE
Actaea,actaea,Ranunculaceae undiff.,FALSE
Actaea-type,actaea_type,Ranunculaceae undiff.,FALSE
Actaea rubra,actaea_rubra,Ranunculaceae undiff.,FALSE
Adenostoma fasciculatum,adenostoma_fasciculatum,Asteraceae:Asteroideae,FALSE
Adenostoma sparsifolium,adenostoma_sparsifolium,Asteraceae:Asteroideae,FALSE
Aesculus,aesculus,Aesculus,FALSE
Agastache,agastache,Lamiaceae,FALSE
Agastache-type,agastache_type,Lamiaceae,FALSE
Agave,agave,Agave,FALSE
Agoseris-type,agoseris_type,Asteraceae:Asteroideae,FALSE
Agoseris glauca-type,agoseris_glauca_type,Asteraceae:Asteroideae,FALSE
Agrostis,agrostis,Agrostis,FALSE
Agrimonia,agrimonia,Rosaceae,FALSE
Allenrolfea occidentalis,allenrolfea_occidentalis,Allenrolfea occidentalis,FALSE
Allionia,allionia,Allionia,FALSE
Allium,allium,Liliaceae-type,FALSE
Allium-type,allium_type,Liliaceae-type,FALSE
Alnus,alnus,Alnus,FALSE
Alnus (hexaporate),alnus_hexaporate,Alnus,FALSE
Alnus (pentaporate),alnus_pentaporate,Alnus,FALSE
Alnus (tetraporate),alnus_tetraporate,Alnus,FALSE
Alnus (triporate),alnus_triporate,Alnus,FALSE
Alnus cf. A. incana,alnus_cf_a_incana,Alnus,FALSE
Alnus cf. A. viridis,alnus_cf_a_viridis,Alnus,FALSE
Alnus incana,alnus_incana,Alnus,FALSE
Alnus incana-type,alnus_incana_type,Alnus,FALSE
Alnus rhombifolia-type,alnus_rhombifolia_type,Alnus,FALSE
Alnus rubra,alnus_rubra,Alnus,FALSE
Alnus rubra-type,alnus_rubra_type,Alnus,FALSE
Alnus undiff.,alnus_undiff,Alnus,FALSE
Alnus viridis,alnus_viridis,Alnus,FALSE
Alnus viridis-type,alnus_viridis_type,Alnus,FALSE
Alnus viridis subsp. crispa,alnus_viridis_subsp_crispa,Alnus,FALSE
Alnus viridis subsp. crispa-type,alnus_viridis_subsp_crispa_type,Alnus,FALSE
Alnus viridis subsp. sinuata,alnus_viridis_subsp_sinuata,Alnus,FALSE
Alnus viridis subsp. sinuata-type,alnus_viridis_subsp_sinuata_type,Alnus,FALSE
Alternanthera,alternanthera,Alternanthera,FALSE
Amaranthaceae,amaranthaceae,Amaranthaceae,FALSE
Amaranthaceae undiff.,amaranthaceae_undiff,Amaranthaceae,FALSE
Amaranthus,amaranthus,Amaranthaceae,FALSE
Ambrosia,ambrosia,Ambrosia-type,TRUE
Ambrosia-type,ambrosia_type,Ambrosia-type,TRUE
Ambrosia/Iva,ambrosia_iva,Iva-type,FALSE
Ambrosia/Iva annua,ambrosia_iva_annua,Iva-type,FALSE
Amelanchier,amelanchier,Rosaceae,FALSE
Amelanchier-type,amelanchier_type,Rosaceae,FALSE
Amorpha,amorpha,Fabaceae,FALSE
Amorpha-type,amorpha_type,Fabaceae,FALSE
Anacardiaceae,anacardiaceae,Anacardiaceae,FALSE
Anacardiaceae-type undiff.,anacardiaceae_type_undiff,Anacardiaceae,FALSE
Anacardiaceae undiff.,anacardiaceae_undiff,Anacardiaceae,FALSE
Andromeda,andromeda,Ericaceae,FALSE
Andromeda polifolia,andromeda_polifolia,Andromeda Polifolia,FALSE
Andromeda polifolia var. latifolia,andromeda_polifolia_var_latifolia,Andromeda Polifolia,FALSE
Androsace,androsace,Primulaceae,FALSE
Anemone,anemone,Ranunculaceae undiff.,FALSE
Anemone-type,anemone_type,Ranunculaceae undiff.,FALSE
Anemone canadensis-type,anemone_canadensis_type,Ranunculaceae undiff.,FALSE
Anemone patens,anemone_patens,Ranunculaceae undiff.,FALSE
Anemone quinquefolia-type,anemone_quinquefolia_type,Ranunculaceae undiff.,FALSE
Anemone sect. Hepatica,anemone_sect_hepatica,Ranunculaceae undiff.,FALSE
Anemone sect. Pulsatilla,anemone_sect_pulsatilla,Ranunculaceae undiff.,FALSE
Angelica-type,angelica_type,Apiaceae,FALSE
Angiospermae undiff. (hardwood trees),angiospermae_undiff_hardwood_trees,Taxon aggregates,FALSE
Angiospermae undiff. (herbs),angiospermae_undiff_herbs,Taxon aggregates,FALSE
Angiospermae undiff. (upland herbs),angiospermae_undiff_upland_herbs,Taxon aggregates,FALSE
Anthemis,anthemis,Asteraceae:Asteroideae,FALSE
Anthemis-type,anthemis_type,Asteraceae:Asteroideae,FALSE
Apiaceae,apiaceae,Apiaceae,FALSE
Apiaceae (apiculate),apiaceae_apiculate,Apiaceae,FALSE
Apiaceae (coarse reticulate),apiaceae_coarse_reticulate,Apiaceae,FALSE
Apiaceae (large),apiaceae_large,Apiaceae,FALSE
"Apiaceae (medium, slender)",apiaceae_medium_slender,Apiaceae,FALSE
Apiaceae (small),apiaceae_small,Apiaceae,FALSE
Apiaceae undiff,apiaceae_undiff,Apiaceae,FALSE
Apocynaceae,apocynaceae,Apocynaceae,FALSE
Apocynum,apocynum,Apocynaceae,FALSE
Aquifoliaceae,aquifoliaceae,Aquifoliaceae,FALSE
Aquilegia,aquilegia,Ranunculus-type,FALSE
Arabis,arabis,Brassicaceae,FALSE
Araceae,araceae,Araceae,FALSE
Araceae-type,araceae_type,Araceae,FALSE
Araceae_undiff,araceae_undiff,Araceae,FALSE
Aralia,aralia,Araliaceae,FALSE
Aralia hispida,aralia_hispida,Aralia Hispida,FALSE
Araliaceae,araliaceae,Araliaceae,FALSE
Arceuthobium,arceuthobium,Arceuthobium,FALSE
Arceuthobium americanum,arceuthobium_americanum,Arceuthobium,FALSE
Arceuthobium pusillum,arceuthobium_pusillum,Arceuthobium,FALSE
Arceuthobium/Loranthaceae,arceuthobium_loranthaceae,Arceuthobium,FALSE
Arctostaphylos,arctostaphylos,Ericaceae,FALSE
Arctostaphylos uva-ursi,arctostaphylos_uva_minus_ursi,Ericaceae,FALSE
Arctous alpina/A. rubra,arctous_alpina_a_rubra,Ericaceae,FALSE
Arecaceae,arecaceae,Arecaceae,FALSE
Arecaceae-type undiff.,arecaceae_type_undiff,Arecaceae,FALSE
Arecaceae undiff,arecaceae_undiff,Arecaceae,FALSE
Arenaria,arenaria,Caryophyllaceae,FALSE
Arenaria-type,arenaria_type,Caryophyllaceae,FALSE
Armeria,armeria,Plumbaginaceae,FALSE
Armeria maritima,armeria_maritima,Plumbaginaceae,FALSE
Artemisia,artemisia,Artemisia,FALSE
Artemisia-type,artemisia_type,Artemisia,FALSE
Aster,aster,Asteraceae:Asteroideae,FALSE
Aster-type,aster_type,Asteraceae:Asteroideae,FALSE
Asteraceae,asteraceae,Asteraceae undiff.,FALSE
Asteraceae (high spine),asteraceae_high_spine,Asteraceae:Asteroideae,FALSE
Asteraceae (low spine),asteraceae_low_spine,Asteraceae:Asteroideae,FALSE
Asteraceae (undiff.),asteraceae_undiff,Asteraceae undiff.,FALSE
Asteraceae cf. Cirsium,asteraceae_cf_cirsium,Cynareae,FALSE
Asteroideae,asteroideae,Asteraceae:Asteroideae,FALSE
Asteroideae (coarse spine),asteroideae_coarse_spine,Asteraceae:Asteroideae,FALSE
Asteroideae (high spine),asteroideae_high_spine,Asteraceae:Asteroideae,FALSE
Asteroideae (large),asteroideae_large,Asteraceae:Asteroideae,FALSE
Asteroideae undiff.,asteroideae_undiff,Asteraceae:Asteroideae,FALSE
Astragalus,astragalus,Fabaceae,FALSE
Astragalus-type,astragalus_type,Fabaceae,FALSE
Astragalus alpinus,astragalus_alpinus,Fabaceae,FALSE
Astragalus/Lupinus,astragalus_lupinus,Fabaceae,FALSE
Avena-type,avena_type,Cerealia-type,TRUE
Avena/Triticum,avena_triticum,Cerealia-type,TRUE
Avicennia,avicennia,Avicennia,FALSE
Balsaminaceae,balsaminaceae,Balsaminaceae,FALSE
Batis,batis,Batis,FALSE
Berberidaceae,berberidaceae,Berberidaceae,FALSE
Berberis,berberis,Berberidaceae,FALSE
Berberis-type,berberis_type,Berberidaceae,FALSE
Berberis repens,berberis_repens,Berberidaceae,FALSE
Berlandiera-type,berlandiera_type,Asteraceae:Asteroideae,FALSE
Beta vulgaris-type,beta_vulgaris_type,Amaranthaceae,FALSE
Betula,betula,Betula,FALSE
Betula (<20 µm),betula_smaller_than_20_mu_m,Betula,FALSE
Betula (>20 µm),betula_bigger_than_20_mu_m,Betula,FALSE
Betula (>25 µm),betula_bigger_than_25_mu_m,Betula,FALSE
Betula (20-25 µm),betula_20_minus_25_mu_m,Betula,FALSE
Betula (large),betula_large,Betula,FALSE
Betula (shrub),betula_shrub,Betula,FALSE
Betula (small),betula_small,Betula,FALSE
Betula (tree),betula_tree,Betula,FALSE
Betula cf. B. occidentalis,betula_cf_b_occidentalis,Betula,FALSE
Betula det. shrub,betula_det_shrub,Betula,FALSE
Betula det. tree,betula_det_tree,Betula,FALSE
Betula glandulosa,betula_glandulosa,Betula,FALSE
Betula glandulosa-type,betula_glandulosa_type,Betula,FALSE
Betula nana,betula_nana,Betula,FALSE
Betula papyrifera,betula_papyrifera,Betula,FALSE
Betula undiff.,betula_undiff,Betula,FALSE
Betula/Myrica,betula_myrica,Betula,FALSE
Betulaceae,betulaceae,Betulaceae undiff.,FALSE
Betulaceae undiff.,betulaceae_undiff,Betulaceae undiff.,FALSE
Betulaceae/Myricaceae undiff.,betulaceae_myricaceae_undiff,Taxon aggregates,FALSE
Bidens,bidens,Asteraceae:Asteroideae,FALSE
Bidens-type,bidens_type,Asteraceae:Asteroideae,FALSE
Bistorta,bistorta,Polygonum-type,FALSE
Bistorta bistortoides,bistorta_bistortoides,Polygonum-type,FALSE
Bistorta bistortoides-type,bistorta_bistortoides_type,Polygonum-type,FALSE
Bistorta officinalis,bistorta_officinalis,Polygonum-type,FALSE
Bistorta officinalis-type,bistorta_officinalis_type,Polygonum-type,FALSE
Bistorta vivipara,bistorta_vivipara,Polygonum-type,FALSE
Bistorta vivipara-type,bistorta_vivipara_type,Polygonum-type,FALSE
Boehmeria,boehmeria,Boehmeria,FALSE
Boehmeria-type,boehmeria_type,Boehmeria,FALSE
Boerhavia,boerhavia,Boehmeria,FALSE
Boraginaceae,boraginaceae,Boraginaceae,FALSE
Boraginaceae undiff.,boraginaceae_undiff,Boraginaceae,FALSE
Brassica,brassica,Brassicaceae,FALSE
Brassicaceae,brassicaceae,Brassicaceae,FALSE
Brassicaceae-type undiff.,brassicaceae_type_undiff,Brassicaceae,FALSE
Brassicaceae cf. Brassica,brassicaceae_cf_brassica,Brassicaceae,FALSE
Brassicaceae undiff.,brassicaceae_undiff,Brassicaceae,FALSE
Bromeliaceae,bromeliaceae,Bromeliaceae undiff.,FALSE
Bromeliaceae undiff.,bromeliaceae_undiff,Bromeliaceae undiff.,FALSE
Bumelia,bumelia,Bumelia,FALSE
Bupleurum,bupleurum,Apiaceae,FALSE
Bupleurum-type,bupleurum_type,Apiaceae,FALSE
Bursera,bursera,Bursera,FALSE
Byrsonima,byrsonima,Byrsonima,FALSE
Cactaceae,cactaceae,Cactaceae,FALSE
Calendula,calendula,Asteraceae:Asteroideae,FALSE
Caltha-type,caltha_type,Ranunculaceae undiff.,FALSE
Caltha leptosepala,caltha_leptosepala,Ranunculaceae undiff.,FALSE
Calylophus,calylophus,Calylophus,FALSE
Calystegia,calystegia,Convolvulaceae,FALSE
Camassia,camassia,Liliaceae-type,FALSE
Campanula,campanula,Campanulaceae,FALSE
Campanula-type,campanula_type,Campanulaceae,FALSE
Campanula aparinoides-type,campanula_aparinoides_type,Campanulaceae,FALSE
Campanula rotundifolia-type,campanula_rotundifolia_type,Campanulaceae,FALSE
Campanulaceae,campanulaceae,Campanulaceae,FALSE
Cannabaceae,cannabaceae,Cannabis/Humulus,FALSE
Cannabaceae cf. Humulus,cannabaceae_cf_humulus,Cannabis/Humulus,FALSE
Cannabaceae sensu stricto,cannabaceae_sensu_stricto,Cannabis/Humulus,FALSE
Cannabaceae sensu stricto undiff.,cannabaceae_sensu_stricto_undiff,Cannabis/Humulus,FALSE
Cannabis,cannabis,Cannabis/Humulus,FALSE
Cannabis-type,cannabis_type,Cannabis/Humulus,FALSE
Cannabis sativa,cannabis_sativa,Cannabis/Humulus,FALSE
Cannabis sativa-type,cannabis_sativa_type,Cannabis/Humulus,FALSE
Canotia,canotia,Canotia,FALSE
Caprifoliaceae,caprifoliaceae,Caprifoliaceae,FALSE
Caprifoliaceae sensu lato,caprifoliaceae_sensu_lato,Caprifoliaceae sensu lato,FALSE
Caprifoliaceae sensu lato undiff.,caprifoliaceae_sensu_lato_undiff,Caprifoliaceae sensu lato,FALSE
Caprifoliaceae undiff.,caprifoliaceae_undiff,Caprifoliaceae,FALSE
Cardueae,cardueae,Cynareae,FALSE
Carex,carex,Cyperaceae,FALSE
Carpinus,carpinus,Ostrya/Carpinus,FALSE
Carpinus-type,carpinus_type,Ostrya/Carpinus,FALSE
Carya,carya,Carya,FALSE
Carya-type,carya_type,Carya,FALSE
Carya cordiformis,carya_cordiformis,Carya,FALSE
Carya ovata,carya_ovata,Carya,FALSE
Caryophyllaceae,caryophyllaceae,Caryophyllaceae,FALSE
Caryophyllaceae cf. Dianthus,caryophyllaceae_cf_dianthus,Caryophyllaceae,FALSE
Caryophyllaceae undiff.,caryophyllaceae_undiff,Caryophyllaceae,FALSE
Cassiope,cassiope,Ericaceae,FALSE
Cassiope-type,cassiope_type,Ericaceae,FALSE
Cassiope tetragona,cassiope_tetragona,Ericaceae,FALSE
Cassiope tetragona-type,cassiope_tetragona_type,Ericaceae,FALSE
Castanea,castanea,Castanea,FALSE
Castanea-type,castanea_type,Castanea,FALSE
Castanea dentata,castanea_dentata,Castanea,FALSE
Castanopsis,castanopsis,Lithocarpus-type,FALSE
Castanopsis/Lithocarpus,castanopsis_lithocarpus,Lithocarpus-type,FALSE
Castilleja,castilleja,Scrophulariaceae,FALSE
Casuarina,casuarina,Casuarina,FALSE
Ceanothus,ceanothus,Rhamnaceae,FALSE
Ceanothus-type,ceanothus_type,Rhamnaceae,FALSE
Cecropia,cecropia,Cecropia,FALSE
Cedrus,cedrus,Cedrus,FALSE
Celastraceae,celastraceae,Celastraceae,FALSE
Celtis,celtis,Celtis,FALSE
Celtis-type,celtis_type,Celtis,FALSE
Celtis occidentalis,celtis_occidentalis,Celtis,FALSE
Celtis/Maclura,celtis_maclura,Celtis,FALSE
Celtis/Maclura-type,celtis_maclura_type,Celtis,FALSE
Centaurea,centaurea,Centaurea,FALSE
Centaurea-type,centaurea_type,Centaurea,FALSE
Cephalanthus,cephalanthus,Cephalanthus,FALSE
Cephalanthus occidentalis,cephalanthus_occidentalis,Cephalanthus,FALSE
Cerastium-type,cerastium_type,Caryophyllaceae,FALSE
Ceratiola ericoides,ceratiola_ericoides,Ceratiola ericoides-type,FALSE
Ceratiola ericoides-type,ceratiola_ericoides_type,Ceratiola ericoides-type,FALSE
Cercocarpus,cercocarpus,Rosaceae,FALSE
Cercocarpus-type,cercocarpus_type,Rosaceae,FALSE
Cercocarpus/Purshia,cercocarpus_purshia,Rosaceae,FALSE
cf Araliaceae,cf_araliaceae,Araliaceae,FALSE
cf Castanopsis,cf_castanopsis,Lithocarpus-type,FALSE
cf Celtis,cf_celtis,Celtis,FALSE
cf Euphorbiaceae,cf_euphorbiaceae,Euphorbiaceae,FALSE
cf Gentiana,cf_gentiana,Gentianaceae,FALSE
cf Rumex,cf_rumex,Rumex-type,FALSE
cf Sapindaceae,cf_sapindaceae,Sapindaceae subf. Hippocastanoideae,FALSE
cf Silene,cf_silene,Caryophyllaceae,FALSE
cf Viola,cf_viola,Violaceae,FALSE
cf. Aesculus,cf_aesculus,Aesculus,FALSE
cf. Allium,cf_allium,Liliaceae-type,FALSE
cf. Amelanchier,cf_amelanchier,Rosaceae,FALSE
cf. Amorpha,cf_amorpha,Fabaceae,FALSE
cf. Aquilegia,cf_aquilegia,Ranunculaceae undiff.,FALSE
cf. Araceae,cf_araceae,Araceae,FALSE
cf. Bistorta bistortoides,cf_bistorta_bistortoides,Polygonum-type,FALSE
cf. Bocconia,cf_bocconia,Papaveraceae,FALSE
cf. Brodiaea,cf_brodiaea,Liliaceae-type,FALSE
cf. Campanula,cf_campanula,Campanulaceae,FALSE
cf. Carya,cf_carya,Carya,FALSE
cf. Castilleja,cf_castilleja,Scrophulariaceae,FALSE
cf. Ceanothus,cf_ceanothus,Rhamnaceae,FALSE
cf. Ceanothus velutinus,cf_ceanothus_velutinus,Rhamnaceae,FALSE
cf. Cephalanthus,cf_cephalanthus,Cephalanthus,FALSE
cf. Cercocarpus,cf_cercocarpus,Rosaceae,FALSE
cf. Cercocarpus ledifolius,cf_cercocarpus_ledifolius,Rosaceae,FALSE
cf. Collinsia,cf_collinsia,Scrophulariaceae,FALSE
cf. Cornus,cf_cornus,Cornus,FALSE
cf. Cupressaceae,cf_cupressaceae,Juniperus-type,FALSE
cf. Descurainia,cf_descurainia,Brassicaceae,FALSE
cf. Diapensia lapponica,cf_diapensia_lapponica,Diapensia,FALSE
cf. Dodecatheon,cf_dodecatheon,Primulaceae,FALSE
cf. Dryas,cf_dryas,Dryas,FALSE
cf. Eriogonum,cf_eriogonum,Eriogonum,FALSE
cf. Fraxinus,cf_fraxinus,Fraxinus,FALSE
cf. Gilia,cf_gilia,Polemoniaceae,FALSE
cf. Hedysarum,cf_hedysarum,Fabaceae,FALSE
cf. Hypericum,cf_hypericum,Guttiferae,FALSE
cf. Juglans,cf_juglans,Juglans,FALSE
cf. Juncus,cf_juncus,Juncaceae,FALSE
cf. Liliaceae,cf_liliaceae,Liliaceae-type,FALSE
cf. Linanthus,cf_linanthus,Polemoniaceae,FALSE
cf. Lupinus,cf_lupinus,Fabaceae,FALSE
cf. Lysimachia,cf_lysimachia,Primulaceae,FALSE
cf. Mentha,cf_mentha,Lamiaceae,FALSE
cf. Mirabilis,cf_mirabilis,Mirabilis,FALSE
cf. Morus,cf_morus,Moraceae,FALSE
cf. Myrica,cf_myrica,Myrica,FALSE
cf. Nemopanthus,cf_nemopanthus,Ilex,FALSE
cf. Ostrya/Carpinus,cf_ostrya_carpinus,Ostrya/Carpinus,FALSE
